
3.73,2016-05-02 15:37:58.078728
3.74,2016-05-02 15:38:04.697961
3.73,2016-05-02 15:39:27.246871
3.74,2016-05-02 15:39:35.574167
3.73,2016-05-02 15:40:43.375609
3.73,2016-05-02 15:41:48.195582
3.74,2016-05-02 15:42:31.354087
3.73,2016-05-02 15:42:35.581932
3.73,2016-05-02 15:42:40.044896
3.73,2016-05-02 15:42:43.989467
3.74,2016-05-02 15:42:48.439400
3.75,2016-05-02 15:44:27.960214
3.73,2016-05-02 15:44:55.735555
3.73,2016-05-02 15:45:57.921035
3.74,2016-05-02 15:46:41.848069
3.74,2016-05-02 15:47:26.453451
3.74,2016-05-02 15:47:48.744178
3.74,2016-05-02 15:48:04.696901
3.73,2016-05-02 15:48:09.204485
3.74,2016-05-02 15:48:20.981523
3.73,2016-05-02 15:48:31.863163
3.74,2016-05-02 15:48:36.102531
3.73,2016-05-02 15:48:50.229865
3.74,2016-05-02 15:48:55.768209
3.73,2016-05-02 15:48:59.061046
3.73,2016-05-02 15:50:26.845483
3.74,2016-05-02 15:50:48.163554
3.73,2016-05-02 15:50:53.683347
3.63,2016-05-03 13:52:48.384926
3.63,2016-05-03 13:53:51.583761
3.63,2016-05-03 13:55:47.531695
3.64,2016-05-03 13:56:09.929702
3.64,2016-05-03 13:57:14.401914
3.63,2016-05-03 13:57:38.920595
3.63,2016-05-03 13:58:10.956944
3.63,2016-05-03 14:00:05.827250
3.62,2016-05-03 14:00:20.269519
3.63,2016-05-03 14:00:51.916884
3.62,2016-05-03 14:01:01.504773
3.63,2016-05-03 14:01:35.837033
3.63,2016-05-03 14:02:05.045246
3.62,2016-05-03 14:02:10.290802
3.63,2016-05-03 14:02:26.644602
3.62,2016-05-03 14:02:34.053459
3.63,2016-05-03 14:03:10.078955
3.62,2016-05-03 14:03:28.050752
3.62,2016-05-03 14:03:57.788913
3.63,2016-05-03 14:09:46.959053
3.62,2016-05-03 14:10:01.649841
3.63,2016-05-03 14:10:12.576611
3.62,2016-05-03 14:11:34.577666
3.63,2016-05-03 14:12:05.994807
3.61,2016-05-03 14:16:35.067426
3.62,2016-05-03 14:17:47.224693
3.61,2016-05-03 14:17:52.191003
3.62,2016-05-03 14:18:03.975091
3.61,2016-05-03 14:18:22.128720
3.62,2016-05-03 14:19:19.565440
3.61,2016-05-03 14:20:16.564581
3.61,2016-05-03 14:21:19.261438
3.61,2016-05-03 14:22:48.999647
3.62,2016-05-03 14:23:12.538214
3.61,2016-05-03 14:23:19.385083
3.62,2016-05-03 14:24:30.206446
3.61,2016-05-03 14:24:51.357877
3.62,2016-05-03 14:25:01.410818
3.61,2016-05-03 14:27:37.647143
3.62,2016-05-03 14:27:44.918273
3.61,2016-05-03 14:29:26.194108
3.62,2016-05-03 14:29:29.082857
3.61,2016-05-03 14:30:40.173435
3.62,2016-05-03 14:32:39.369130
3.61,2016-05-03 14:33:08.284548
3.62,2016-05-03 14:33:38.196511
3.61,2016-05-03 14:33:50.226236
3.61,2016-05-03 14:34:30.948912
3.63,2016-05-03 14:34:49.860894
3.62,2016-05-03 14:35:18.865989
3.64,2016-05-03 14:38:26.207505
3.63,2016-05-03 14:38:55.456897
3.64,2016-05-03 14:39:04.538349
3.64,2016-05-03 14:40:19.839832
3.63,2016-05-03 14:41:07.581153
3.63,2016-05-03 14:42:23.426555
3.63,2016-05-03 14:43:44.286450
3.62,2016-05-03 14:44:29.511335
3.63,2016-05-03 14:44:55.770168
3.62,2016-05-03 14:46:09.166218
3.61,2016-05-03 14:49:25.988726
3.62,2016-05-03 14:49:43.507402
3.61,2016-05-03 14:49:49.067359
3.62,2016-05-03 14:50:34.773085
3.61,2016-05-03 14:50:50.932173
3.62,2016-05-03 14:51:07.998660
3.61,2016-05-03 14:51:20.548951
3.61,2016-05-03 14:52:41.200832
3.62,2016-05-03 14:53:32.543111
3.61,2016-05-03 14:54:18.502897
3.62,2016-05-03 14:54:31.571636
3.62,2016-05-03 14:56:07.841644
3.60,2016-05-03 14:57:40.261751
3.61,2016-05-03 14:58:03.297475
3.60,2016-05-03 14:58:32.110471
3.62,2016-05-03 14:58:39.844191
3.61,2016-05-03 15:00:09.329529
3.60,2016-05-03 15:04:12.848222
3.61,2016-05-03 15:04:15.664780
3.63,2016-05-03 15:06:30.979593
3.61,2016-05-03 15:07:53.846558
3.61,2016-05-03 15:09:31.749465
3.62,2016-05-03 15:09:41.004303
3.61,2016-05-03 15:10:00.361190
3.62,2016-05-03 15:10:59.363206
3.61,2016-05-03 15:11:13.163177
3.62,2016-05-03 15:11:33.373288
3.62,2016-05-03 15:12:14.495876
3.61,2016-05-03 15:12:53.718242
3.62,2016-05-03 15:13:17.863503
3.61,2016-05-03 15:13:29.862687
3.60,2016-05-03 15:14:54.877536
3.60,2016-05-03 15:15:38.744629
3.61,2016-05-03 15:15:50.030018
3.60,2016-05-03 15:15:59.523020
3.61,2016-05-03 15:16:32.263970
3.60,2016-05-03 15:16:50.888878
3.61,2016-05-03 15:17:14.266028
3.60,2016-05-03 15:17:33.121614
3.61,2016-05-03 15:17:58.006938
3.60,2016-05-03 15:18:30.455648
3.61,2016-05-03 15:18:42.113383
3.60,2016-05-03 15:19:44.115095
3.61,2016-05-03 15:20:00.737670
3.60,2016-05-03 15:21:18.022557
3.61,2016-05-03 15:21:43.564268
3.60,2016-05-03 15:22:03.261087
3.59,2016-05-03 15:22:55.892654
3.59,2016-05-03 15:23:15.286194
3.59,2016-05-03 15:23:53.280720
3.59,2016-05-03 15:24:02.037665
3.60,2016-05-03 15:24:22.150700
3.60,2016-05-03 15:24:26.677355
3.60,2016-05-03 15:24:32.886046
3.60,2016-05-03 15:24:57.101478
3.59,2016-05-03 15:25:18.234614
3.60,2016-05-03 15:25:40.749486
3.59,2016-05-03 15:25:43.952587
3.58,2016-05-03 15:25:54.396075
3.59,2016-05-03 15:26:02.757994
3.59,2016-05-03 15:26:35.779255
3.59,2016-05-03 15:26:38.602824
3.60,2016-05-03 15:26:57.699614
3.61,2016-05-03 15:27:24.786833
3.58,2016-05-03 15:28:51.686704
3.59,2016-05-03 15:30:04.885571
3.58,2016-05-03 15:30:09.313953
3.58,2016-05-03 15:32:19.440178
3.58,2016-05-03 15:32:46.340981
3.59,2016-05-03 15:33:01.028032
3.58,2016-05-03 15:33:19.478985
3.58,2016-05-03 15:34:00.812850
3.59,2016-05-03 15:34:29.477032
3.58,2016-05-03 15:34:34.875582
3.59,2016-05-03 15:35:05.983508
3.58,2016-05-03 15:35:13.667201
3.58,2016-05-03 15:35:21.427606
3.59,2016-05-03 15:35:30.695943
3.58,2016-05-03 15:35:33.577180
3.59,2016-05-03 15:36:39.632586
3.59,2016-05-03 15:37:03.768294
3.58,2016-05-03 15:37:31.166157
3.59,2016-05-03 15:37:35.325370
3.58,2016-05-03 15:37:47.018935
3.58,2016-05-03 15:38:09.154952
3.59,2016-05-03 15:38:18.351107
3.58,2016-05-03 15:38:27.892704
3.59,2016-05-03 15:38:34.289901
3.58,2016-05-03 15:38:50.739009
3.59,2016-05-03 15:38:54.384776
3.58,2016-05-03 15:39:24.412793
3.58,2016-05-03 15:39:51.061276
3.59,2016-05-03 15:39:57.643971
3.59,2016-05-03 15:40:18.761246
3.59,2016-05-03 15:40:26.197788
3.58,2016-05-03 15:40:35.293784
3.58,2016-05-03 15:40:42.267499
3.58,2016-05-03 15:41:05.933506
3.58,2016-05-03 15:41:09.195760
3.58,2016-05-03 15:41:13.838717
3.59,2016-05-03 15:42:09.898137
3.59,2016-05-03 15:42:34.697429
3.58,2016-05-03 15:42:39.155430
3.59,2016-05-03 15:42:46.395942
3.58,2016-05-03 15:42:49.506320
3.59,2016-05-03 15:43:35.646119
3.58,2016-05-03 15:43:54.369215
3.58,2016-05-03 15:44:35.641916
3.59,2016-05-03 15:44:52.439390
3.59,2016-05-03 15:45:23.127511
3.59,2016-05-03 15:46:53.342372
3.60,2016-05-03 15:46:59.675351
3.59,2016-05-03 15:47:48.086597
3.60,2016-05-03 15:47:52.855930
3.61,2016-05-03 15:48:40.136653
3.60,2016-05-03 15:52:21.355491
3.61,2016-05-03 15:52:26.115322
3.60,2016-05-03 15:52:30.454507
3.60,2016-05-03 15:52:35.628393
3.61,2016-05-03 15:52:38.463002
3.60,2016-05-03 15:52:45.355977
3.61,2016-05-03 15:53:16.382137
3.60,2016-05-03 15:53:25.809943
3.60,2016-05-03 15:53:30.952734
3.61,2016-05-03 15:53:42.606950
3.60,2016-05-03 15:53:55.280920
3.61,2016-05-03 15:53:59.250578
3.60,2016-05-03 15:54:21.551069
3.61,2016-05-03 15:54:24.931633
3.60,2016-05-03 15:54:27.805855
3.60,2016-05-03 15:54:48.227700
3.61,2016-05-03 15:54:59.594185
3.60,2016-05-03 15:55:12.173929
3.61,2016-05-03 15:55:15.711938
3.60,2016-05-03 15:55:30.066399
3.61,2016-05-03 15:55:39.992540
3.60,2016-05-03 15:55:44.013822
3.61,2016-05-03 15:56:04.302674
3.61,2016-05-03 15:56:19.431242
3.60,2016-05-03 15:56:30.542036
3.60,2016-05-03 15:56:38.896981
3.61,2016-05-03 15:56:47.896112
3.60,2016-05-03 15:57:00.734032
3.61,2016-05-03 15:57:03.786221
3.60,2016-05-03 15:57:14.588703
3.60,2016-05-03 15:57:30.721924
3.60,2016-05-03 15:58:10.820551
3.61,2016-05-03 15:58:13.568922
3.60,2016-05-03 15:58:28.386602
3.61,2016-05-03 15:58:40.205249
3.60,2016-05-03 15:58:45.300405
3.61,2016-05-03 15:58:52.590439
3.60,2016-05-03 15:59:00.124626
3.61,2016-05-03 15:59:05.681007
3.61,2016-05-03 15:59:09.326292
3.60,2016-05-03 15:59:15.107288
3.61,2016-05-03 15:59:23.580989
3.61,2016-05-03 15:59:30.824401
3.61,2016-05-03 15:59:49.632254
3.61,2016-05-03 15:59:54.836201
3.60,2016-05-03 15:59:59.234994
